year,table_code,table_family,source_type,geo_id,name,tract_geoid,statefp,countyfp,tractce,GEO_ID,NAME,S1601_C01_001E,S1601_C01_001M,S1601_C01_002E,S1601_C01_002M,S1601_C01_003E,S1601_C01_003M,S1601_C01_004E,S1601_C01_004M,S1601_C01_005E,S1601_C01_005M,S1601_C01_006E,S1601_C01_006M,S1601_C01_007E,S1601_C01_007M,S1601_C01_008E,S1601_C01_008M,S1601_C01_009E,S1601_C01_009M,S1601_C01_010E,S1601_C01_010M,S1601_C01_011E,S1601_C01_011M,S1601_C01_012E,S1601_C01_012M,S1601_C01_013E,S1601_C01_013M,S1601_C01_014E,S1601_C01_014M,S1601_C01_015E,S1601_C01_015M,S1601_C01_016E,S1601_C01_016M,S1601_C01_017E,S1601_C01_017M,S1601_C01_018E,S1601_C01_018M,S1601_C01_019E,S1601_C01_019M,S1601_C01_020E,S1601_C01_020M,S1601_C01_021E,S1601_C01_021M,S1601_C01_022E,S1601_C01_022M,S1601_C01_023E,S1601_C01_023M,S1601_C01_024E,S1601_C01_024M,S1601_C02_001E,S1601_C02_001M,S1601_C02_002E,S1601_C02_002M,S1601_C02_003E,S1601_C02_003M,S1601_C02_004E,S1601_C02_004M,S1601_C02_005E,S1601_C02_005M,S1601_C02_006E,S1601_C02_006M,S1601_C02_007E,S1601_C02_007M,S1601_C02_008E,S1601_C02_008M,S1601_C02_009E,S1601_C02_009M,S1601_C02_010E,S1601_C02_010M,S1601_C02_011E,S1601_C02_011M,S1601_C02_012E,S1601_C02_012M,S1601_C02_013E,S1601_C02_013M,S1601_C02_014E,S1601_C02_014M,S1601_C02_015E,S1601_C02_015M,S1601_C02_016E,S1601_C02_016M,S1601_C02_017E,S1601_C02_017M,S1601_C02_018E,S1601_C02_018M,S1601_C02_019E,S1601_C02_019M,S1601_C02_020E,S1601_C02_020M,S1601_C02_021E,S1601_C02_021M,S1601_C02_022E,S1601_C02_022M,S1601_C02_023E,S1601_C02_023M,S1601_C02_024E,S1601_C02_024M,S1601_C03_001E,S1601_C03_001M,S1601_C03_002E,S1601_C03_002M,S1601_C03_003E,S1601_C03_003M,S1601_C03_004E,S1601_C03_004M,S1601_C03_005E,S1601_C03_005M,S1601_C03_006E,S1601_C03_006M,S1601_C03_007E,S1601_C03_007M,S1601_C03_008E,S1601_C03_008M,S1601_C03_009E,S1601_C03_009M,S1601_C03_010E,S1601_C03_010M,S1601_C03_011E,S1601_C03_011M,S1601_C03_012E,S1601_C03_012M,S1601_C03_013E,S1601_C03_013M,S1601_C03_014E,S1601_C03_014M,S1601_C03_015E,S1601_C03_015M,S1601_C03_016E,S1601_C03_016M,S1601_C03_017E,S1601_C03_017M,S1601_C03_018E,S1601_C03_018M,S1601_C03_019E,S1601_C03_019M,S1601_C03_020E,S1601_C03_020M,S1601_C03_021E,S1601_C03_021M,S1601_C03_022E,S1601_C03_022M,S1601_C03_023E,S1601_C03_023M,S1601_C03_024E,S1601_C03_024M,S1601_C04_001E,S1601_C04_001M,S1601_C04_002E,S1601_C04_002M,S1601_C04_003E,S1601_C04_003M,S1601_C04_004E,S1601_C04_004M,S1601_C04_005E,S1601_C04_005M,S1601_C04_006E,S1601_C04_006M,S1601_C04_007E,S1601_C04_007M,S1601_C04_008E,S1601_C04_008M,S1601_C04_009E,S1601_C04_009M,S1601_C04_010E,S1601_C04_010M,S1601_C04_011E,S1601_C04_011M,S1601_C04_012E,S1601_C04_012M,S1601_C04_013E,S1601_C04_013M,S1601_C04_014E,S1601_C04_014M,S1601_C04_015E,S1601_C04_015M,S1601_C04_016E,S1601_C04_016M,S1601_C04_017E,S1601_C04_017M,S1601_C04_018E,S1601_C04_018M,S1601_C04_019E,S1601_C04_019M,S1601_C04_020E,S1601_C04_020M,S1601_C04_021E,S1601_C04_021M,S1601_C04_022E,S1601_C04_022M,S1601_C04_023E,S1601_C04_023M,S1601_C04_024E,S1601_C04_024M,S1601_C05_001E,S1601_C05_001M,S1601_C05_002E,S1601_C05_002M,S1601_C05_003E,S1601_C05_003M,S1601_C05_004E,S1601_C05_004M,S1601_C05_005E,S1601_C05_005M,S1601_C05_006E,S1601_C05_006M,S1601_C05_007E,S1601_C05_007M,S1601_C05_008E,S1601_C05_008M,S1601_C05_009E,S1601_C05_009M,S1601_C05_010E,S1601_C05_010M,S1601_C05_011E,S1601_C05_011M,S1601_C05_012E,S1601_C05_012M,S1601_C05_013E,S1601_C05_013M,S1601_C05_014E,S1601_C05_014M,S1601_C05_015E,S1601_C05_015M,S1601_C05_016E,S1601_C05_016M,S1601_C05_017E,S1601_C05_017M,S1601_C05_018E,S1601_C05_018M,S1601_C05_019E,S1601_C05_019M,S1601_C05_020E,S1601_C05_020M,S1601_C05_021E,S1601_C05_021M,S1601_C05_022E,S1601_C05_022M,S1601_C05_023E,S1601_C05_023M,S1601_C05_024E,S1601_C05_024M,S1601_C06_001E,S1601_C06_001M,S1601_C06_002E,S1601_C06_002M,S1601_C06_003E,S1601_C06_003M,S1601_C06_004E,S1601_C06_004M,S1601_C06_005E,S1601_C06_005M,S1601_C06_006E,S1601_C06_006M,S1601_C06_007E,S1601_C06_007M,S1601_C06_008E,S1601_C06_008M,S1601_C06_009E,S1601_C06_009M,S1601_C06_010E,S1601_C06_010M,S1601_C06_011E,S1601_C06_011M,S1601_C06_012E,S1601_C06_012M,S1601_C06_013E,S1601_C06_013M,S1601_C06_014E,S1601_C06_014M,S1601_C06_015E,S1601_C06_015M,S1601_C06_016E,S1601_C06_016M,S1601_C06_017E,S1601_C06_017M,S1601_C06_018E,S1601_C06_018M,S1601_C06_019E,S1601_C06_019M,S1601_C06_020E,S1601_C06_020M,S1601_C06_021E,S1601_C06_021M,S1601_C06_022E,S1601_C06_022M,S1601_C06_023E,S1601_C06_023M,S1601_C06_024E,S1601_C06_024M,Unnamed:_290
2021,S1601,Subject Table,ST,1400000US17019010300,"Census Tract 103, Champaign County, Illinois",17019010300,17,019,010300,1400000US17019010300,"Census Tract 103, Champaign County, Illinois",3380,414,3167,396,213,111,150,99,31,54,104,57,15,24,61,59,0,12,61,59,0,12,2,4,0,12,2,4,0,12,0,12,0,12,0,12,0,12,2103,265,1928,245,175,88,114,66,61,59,(X),(X),93.7,3.1,6.3,3.1,4.4,2.8,0.9,1.6,3.1,1.6,0.4,0.7,1.8,1.7,0.0,1.0,1.8,1.7,0.0,1.0,0.1,0.1,0.0,1.0,0.1,0.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,(X),(X),91.7,3.9,8.3,3.9,5.4,3.1,2.9,2.7,3298,398,(X),(X),131,85,77,59,8,17,54,54,15,24,54,57,0,12,54,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2051,264,(X),(X),123,80,69,51,54,57,97.6,2.4,(X),(X),61.5,30.9,51.3,38.6,25.8,74.2,51.9,40.3,100.0,76.6,88.5,29.4,-,**,88.5,29.4,-,**,0.0,100.0,-,**,0.0,100.0,-,**,-,**,-,**,-,**,-,**,97.5,2.4,(X),(X),70.3,26.6,60.5,32.7,88.5,29.4,82,84,(X),(X),82,84,73,87,23,51,50,48,0,12,7,16,0,12,7,16,0,12,2,4,0,12,2,4,0,12,0,12,0,12,0,12,0,12,52,51,(X),(X),52,51,45,47,7,16,2.4,2.4,(X),(X),38.5,30.9,48.7,38.6,74.2,74.2,48.1,40.3,0.0,76.6,11.5,29.4,-,**,11.5,29.4,-,**,100.0,100.0,-,**,100.0,100.0,-,**,-,**,-,**,-,**,-,**,2.5,2.4,(X),(X),29.7,26.6,39.5,32.7,11.5,29.4,
2021,S1601,Subject Table,ST,1400000US17019010400,"Census Tract 104, Champaign County, Illinois",17019010400,17,019,010400,1400000US17019010400,"Census Tract 104, Champaign County, Illinois",4183,353,4051,346,132,59,86,52,12,18,67,41,7,7,35,24,1,2,12,11,22,21,4,7,0,12,0,12,4,7,7,9,0,12,3,4,4,5,3428,253,3319,249,109,48,74,42,35,25,(X),(X),96.8,1.4,3.2,1.4,2.1,1.2,0.3,0.4,1.6,1.0,0.2,0.2,0.8,0.6,0.0,0.1,0.3,0.3,0.5,0.5,0.1,0.2,0.0,0.8,0.0,0.8,0.1,0.2,0.2,0.2,0.0,0.8,0.1,0.1,0.1,0.1,(X),(X),96.8,1.4,3.2,1.4,2.2,1.2,1.0,0.7,4105,346,(X),(X),54,27,22,13,0,12,15,11,7,7,28,23,1,2,12,11,15,20,4,7,0,12,0,12,4,7,0,12,0,12,0,12,0,12,3369,252,(X),(X),50,27,22,13,28,24,98.1,1.2,(X),(X),40.9,20.9,25.6,19.1,0.0,85.6,22.4,18.8,100.0,100.0,80.0,20.8,100.0,100.0,100.0,85.6,68.2,42.0,100.0,100.0,-,**,-,**,100.0,100.0,0.0,100.0,-,**,0.0,100.0,0.0,100.0,98.3,1.1,(X),(X),45.9,21.4,29.7,19.6,80.0,21.8,78,52,(X),(X),78,52,64,50,12,18,52,39,0,12,7,7,0,12,0,12,7,7,0,12,0,12,0,12,0,12,7,9,0,12,3,4,4,5,59,39,(X),(X),59,39,52,39,7,7,1.9,1.2,(X),(X),59.1,20.9,74.4,19.1,100.0,85.6,77.6,18.8,0.0,100.0,20.0,20.8,0.0,100.0,0.0,85.6,31.8,42.0,0.0,100.0,-,**,-,**,0.0,100.0,100.0,100.0,-,**,100.0,100.0,100.0,100.0,1.7,1.1,(X),(X),54.1,21.4,70.3,19.6,20.0,21.8,
2021,S1601,Subject Table,ST,1400000US17019010500,"Census Tract 105, Champaign County, Illinois",17019010500,17,019,010500,1400000US17019010500,"Census Tract 105, Champaign County, Illinois",4090,393,3946,393,144,102,45,35,7,10,27,27,11,17,99,85,0,12,99,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3303,316,3173,315,130,101,38,33,92,90,(X),(X),96.5,2.5,3.5,2.5,1.1,0.8,0.2,0.2,0.7,0.7,0.3,0.4,2.4,2.1,0.0,0.8,2.4,2.1,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.8,(X),(X),96.1,3.0,3.9,3.0,1.2,1.0,2.8,2.7,4079,388,(X),(X),133,100,34,30,7,10,27,27,0,12,99,85,0,12,99,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3292,313,(X),(X),119,99,27,27,92,90,99.7,0.4,(X),(X),92.4,13.4,75.6,36.1,100.0,100.0,100.0,57.1,0.0,89.4,100.0,27.4,-,**,100.0,27.4,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,99.7,0.5,(X),(X),91.5,15.2,71.1,41.9,100.0,29.0,11,17,(X),(X),11,17,11,17,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,(X),(X),11,17,11,17,0,12,0.3,0.4,(X),(X),7.6,13.4,24.4,36.1,0.0,100.0,0.0,57.1,100.0,89.4,0.0,27.4,-,**,0.0,27.4,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0.3,0.5,(X),(X),8.5,15.2,28.9,41.9,0.0,29.0,
2021,S1601,Subject Table,ST,1400000US17019010601,"Census Tract 106.01, Champaign County, Illinois",17019010601,17,019,010601,1400000US17019010601,"Census Tract 106.01, Champaign County, Illinois",5971,560,5788,568,183,121,90,83,43,57,47,45,0,17,59,93,0,17,59,93,0,17,17,28,0,17,17,28,0,17,17,27,0,17,17,27,0,17,4305,340,4182,341,123,101,47,45,76,96,(X),(X),96.9,2.0,3.1,2.0,1.5,1.4,0.7,1.0,0.8,0.7,0.0,0.5,1.0,1.6,0.0,0.5,1.0,1.6,0.0,0.5,0.3,0.5,0.0,0.5,0.3,0.5,0.0,0.5,0.3,0.5,0.0,0.5,0.3,0.5,0.0,0.5,(X),(X),97.1,2.3,2.9,2.3,1.1,1.0,1.8,2.2,5907,566,(X),(X),119,89,85,83,38,56,47,45,0,17,0,17,0,17,0,17,0,17,17,28,0,17,17,28,0,17,17,27,0,17,17,27,0,17,4246,343,(X),(X),64,51,47,45,17,27,98.9,1.5,(X),(X),65.0,38.7,94.4,10.7,88.4,32.2,100.0,43.3,-,**,0.0,38.6,-,**,0.0,38.6,-,**,100.0,71.9,-,**,100.0,71.9,-,**,100.0,71.9,-,**,100.0,71.9,-,**,98.6,2.1,(X),(X),52.0,50.7,100.0,43.3,22.4,50.5,64,89,(X),(X),64,89,5,7,5,7,0,17,0,17,59,93,0,17,59,93,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,59,93,(X),(X),59,93,0,17,59,93,1.1,1.5,(X),(X),35.0,38.7,5.6,10.7,11.6,32.2,0.0,43.3,-,**,100.0,38.6,-,**,100.0,38.6,-,**,0.0,71.9,-,**,0.0,71.9,-,**,0.0,71.9,-,**,0.0,71.9,-,**,1.4,2.1,(X),(X),48.0,50.7,0.0,43.3,77.6,50.5,
2021,S1601,Subject Table,ST,1400000US17019010603,"Census Tract 106.03, Champaign County, Illinois",17019010603,17,019,010603,1400000US17019010603,"Census Tract 106.03, Champaign County, Illinois",6623,548,6471,556,152,95,113,82,0,17,113,82,0,17,15,24,0,17,0,17,15,24,24,40,0,17,24,40,0,17,0,17,0,17,0,17,0,17,4956,369,4828,373,128,86,89,73,39,46,(X),(X),97.7,1.4,2.3,1.4,1.7,1.2,0.0,0.5,1.7,1.2,0.0,0.5,0.2,0.4,0.0,0.5,0.0,0.5,0.2,0.4,0.4,0.6,0.0,0.5,0.4,0.6,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,(X),(X),97.4,1.7,2.6,1.7,1.8,1.5,0.8,0.9,6602,546,(X),(X),131,89,92,75,0,17,92,75,0,17,15,24,0,17,0,17,15,24,24,40,0,17,24,40,0,17,0,17,0,17,0,17,0,17,4935,370,(X),(X),107,79,68,64,39,46,99.7,0.5,(X),(X),86.2,21.7,81.4,28.1,-,**,81.4,28.1,-,**,100.0,76.6,-,**,-,**,100.0,76.6,100.0,60.5,-,**,100.0,60.5,-,**,-,**,-,**,-,**,-,**,99.6,0.7,(X),(X),83.6,25.5,76.4,35.0,100.0,47.5,21,34,(X),(X),21,34,21,34,0,17,21,34,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,21,34,(X),(X),21,34,21,34,0,17,0.3,0.5,(X),(X),13.8,21.7,18.6,28.1,-,**,18.6,28.1,-,**,0.0,76.6,-,**,-,**,0.0,76.6,0.0,60.5,-,**,0.0,60.5,-,**,-,**,-,**,-,**,-,**,0.4,0.7,(X),(X),16.4,25.5,23.6,35.0,0.0,47.5,
2021,S1601,Subject Table,ST,1400000US17019010604,"Census Tract 106.04, Champaign County, Illinois",17019010604,17,019,010604,1400000US17019010604,"Census Tract 106.04, Champaign County, Illinois",2387,343,2326,343,61,57,8,16,0,12,8,16,0,12,23,22,0,12,11,12,12,19,30,49,0,12,14,22,16,27,0,12,0,12,0,12,0,12,2120,299,2077,301,43,36,8,16,35,33,(X),(X),97.4,2.4,2.6,2.4,0.3,0.7,0.0,1.4,0.3,0.7,0.0,1.4,1.0,0.9,0.0,1.4,0.5,0.5,0.5,0.8,1.3,2.0,0.0,1.4,0.6,0.9,0.7,1.2,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,(X),(X),98.0,1.7,2.0,1.7,0.4,0.8,1.7,1.6,2360,343,(X),(X),34,31,8,16,0,12,8,16,0,12,12,14,0,12,6,10,6,10,14,22,0,12,14,22,0,12,0,12,0,12,0,12,0,12,2109,300,(X),(X),32,31,8,16,24,27,98.9,1.3,(X),(X),55.7,21.8,100.0,100.0,-,**,100.0,100.0,-,**,52.2,32.7,-,**,54.5,54.5,50.0,15.4,46.7,18.9,-,**,100.0,79.3,0.0,74.1,-,**,-,**,-,**,-,**,99.5,0.6,(X),(X),74.4,24.6,100.0,100.0,68.6,28.0,27,31,(X),(X),27,31,0,12,0,12,0,12,0,12,11,12,0,12,5,7,6,10,16,27,0,12,0,12,16,27,0,12,0,12,0,12,0,12,11,12,(X),(X),11,12,0,12,11,12,1.1,1.3,(X),(X),44.3,21.8,0.0,100.0,-,**,0.0,100.0,-,**,47.8,32.7,-,**,45.5,54.5,50.0,15.4,53.3,18.9,-,**,0.0,79.3,100.0,74.1,-,**,-,**,-,**,-,**,0.5,0.6,(X),(X),25.6,24.6,0.0,100.0,31.4,28.0,
2021,S1601,Subject Table,ST,1400000US17019010701,"Census Tract 107.01, Champaign County, Illinois",17019010701,17,019,010701,1400000US17019010701,"Census Tract 107.01, Champaign County, Illinois",3732,346,3565,370,167,115,69,88,0,12,69,88,0,12,0,12,0,12,0,12,0,12,98,102,0,12,61,68,37,58,0,12,0,12,0,12,0,12,2808,268,2685,274,123,91,62,86,61,68,(X),(X),95.5,3.1,4.5,3.1,1.8,2.3,0.0,0.9,1.8,2.3,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.9,2.6,2.8,0.0,0.9,1.6,1.8,1.0,1.6,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.9,(X),(X),95.6,3.2,4.4,3.2,2.2,3.0,2.2,2.4,3688,367,(X),(X),123,91,62,86,0,12,62,86,0,12,0,12,0,12,0,12,0,12,61,68,0,12,61,68,0,12,0,12,0,12,0,12,0,12,2808,268,(X),(X),123,91,62,86,61,68,98.8,1.6,(X),(X),73.7,30.6,89.9,22.8,-,**,89.9,22.8,-,**,-,**,-,**,-,**,-,**,62.2,42.1,-,**,100.0,38.0,0.0,48.8,-,**,-,**,-,**,-,**,100.0,1.1,(X),(X),100.0,22.9,100.0,37.6,100.0,38.0,44,60,(X),(X),44,60,7,13,0,12,7,13,0,12,0,12,0,12,0,12,0,12,37,58,0,12,0,12,37,58,0,12,0,12,0,12,0,12,0,12,(X),(X),0,12,0,12,0,12,1.2,1.6,(X),(X),26.3,30.6,10.1,22.8,-,**,10.1,22.8,-,**,-,**,-,**,-,**,-,**,37.8,42.1,-,**,0.0,38.0,100.0,48.8,-,**,-,**,-,**,-,**,0.0,1.1,(X),(X),0.0,22.9,0.0,37.6,0.0,38.0,
2021,S1601,Subject Table,ST,1400000US17019010702,"Census Tract 107.02, Champaign County, Illinois",17019010702,17,019,010702,1400000US17019010702,"Census Tract 107.02, Champaign County, Illinois",3782,411,3676,406,106,85,45,42,2,4,42,42,1,3,59,72,0,12,51,70,8,10,0,12,0,12,0,12,0,12,2,4,0,12,2,4,0,12,3031,332,2927,318,104,85,43,42,61,72,(X),(X),97.2,2.2,2.8,2.2,1.2,1.1,0.1,0.1,1.1,1.1,0.0,0.1,1.6,1.9,0.0,0.9,1.3,1.8,0.2,0.3,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.9,0.1,0.1,0.0,0.9,0.1,0.1,0.0,0.9,(X),(X),96.6,2.7,3.4,2.7,1.4,1.4,2.0,2.3,3749,411,(X),(X),73,81,13,18,0,12,12,17,1,3,58,72,0,12,51,70,7,9,0,12,0,12,0,12,0,12,2,4,0,12,2,4,0,12,3000,329,(X),(X),73,81,13,18,60,72,99.1,1.1,(X),(X),68.9,38.7,28.9,43.0,0.0,100.0,28.6,45.6,100.0,100.0,98.3,7.6,-,**,100.0,41.5,87.5,38.4,-,**,-,**,-,**,-,**,100.0,100.0,-,**,100.0,100.0,-,**,99.0,1.3,(X),(X),70.2,38.8,30.2,45.1,98.4,7.1,33,40,(X),(X),33,40,32,40,2,4,30,39,0,12,1,3,0,12,0,12,1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,39,(X),(X),31,39,30,39,1,3,0.9,1.1,(X),(X),31.1,38.7,71.1,43.0,100.0,100.0,71.4,45.6,0.0,100.0,1.7,7.6,-,**,0.0,41.5,12.5,38.4,-,**,-,**,-,**,-,**,0.0,100.0,-,**,0.0,100.0,-,**,1.0,1.3,(X),(X),29.8,38.8,69.8,45.1,1.6,7.1,
2021,S1601,Subject Table,ST,1400000US17019010800,"Census Tract 108, Champaign County, Illinois",17019010800,17,019,010800,1400000US17019010800,"Census Tract 108, Champaign County, Illinois",4150,361,4114,364,36,33,20,24,3,5,2,6,15,22,8,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,8,11,0,12,0,12,8,11,3245,254,3212,254,33,32,17,23,16,22,(X),(X),99.1,0.8,0.9,0.8,0.5,0.6,0.1,0.1,0.0,0.1,0.4,0.5,0.2,0.3,0.0,0.8,0.0,0.8,0.2,0.3,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.8,0.2,0.3,0.0,0.8,0.0,0.8,0.2,0.3,(X),(X),99.0,1.0,1.0,1.0,0.5,0.7,0.5,0.7,4148,362,(X),(X),34,32,18,23,1,3,2,6,15,22,8,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,8,11,0,12,0,12,8,11,3245,254,(X),(X),33,32,17,23,16,22,100.0,0.1,(X),(X),94.4,11.8,90.0,22.7,33.3,65.4,100.0,100.0,100.0,76.6,100.0,100.0,-,**,-,**,100.0,100.0,-,**,-,**,-,**,-,**,100.0,100.0,-,**,-,**,100.0,100.0,100.0,1.0,(X),(X),100.0,51.6,100.0,71.9,100.0,74.1,2,4,(X),(X),2,4,2,4,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,(X),(X),0,12,0,12,0,12,0.0,0.1,(X),(X),5.6,11.8,10.0,22.7,66.7,65.4,0.0,100.0,0.0,76.6,0.0,100.0,-,**,-,**,0.0,100.0,-,**,-,**,-,**,-,**,0.0,100.0,-,**,-,**,0.0,100.0,0.0,1.0,(X),(X),0.0,51.6,0.0,71.9,0.0,74.1,
2021,S1601,Subject Table,ST,1400000US17019010901,"Census Tract 109.01, Champaign County, Illinois",17019010901,17,019,010901,1400000US17019010901,"Census Tract 109.01, Champaign County, Illinois",6105,567,5969,580,136,108,11,16,11,16,0,17,0,17,31,34,0,17,25,31,6,9,63,92,24,35,39,58,0,17,31,41,0,17,31,41,0,17,5117,515,5017,521,100,78,0,17,100,78,(X),(X),97.8,1.8,2.2,1.8,0.2,0.3,0.2,0.3,0.0,0.5,0.0,0.5,0.5,0.6,0.0,0.5,0.4,0.5,0.1,0.1,1.0,1.5,0.4,0.6,0.6,0.9,0.0,0.5,0.5,0.7,0.0,0.5,0.5,0.7,0.0,0.5,(X),(X),98.0,1.5,2.0,1.5,0.0,0.6,2.0,1.5,6073,574,(X),(X),104,102,0,17,0,17,0,17,0,17,10,11,0,17,4,6,6,9,63,92,24,35,39,58,0,17,31,41,0,17,31,41,0,17,5096,520,(X),(X),79,72,0,17,79,72,99.5,0.6,(X),(X),76.5,28.3,0.0,89.4,0.0,89.4,-,**,-,**,32.3,47.5,-,**,16.0,38.9,100.0,100.0,100.0,37.3,100.0,60.5,100.0,47.5,-,**,100.0,53.3,-,**,100.0,53.3,-,**,99.6,0.6,(X),(X),79.0,31.0,-,**,79.0,31.0,32,34,(X),(X),32,34,11,16,11,16,0,17,0,17,21,31,0,17,21,31,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,21,31,(X),(X),21,31,0,17,21,31,0.5,0.6,(X),(X),23.5,28.3,100.0,89.4,100.0,89.4,-,**,-,**,67.7,47.5,-,**,84.0,38.9,0.0,100.0,0.0,37.3,0.0,60.5,0.0,47.5,-,**,0.0,53.3,-,**,0.0,53.3,-,**,0.4,0.6,(X),(X),21.0,31.0,-,**,21.0,31.0,
2021,S1601,Subject Table,ST,1400000US17019010902,"Census Tract 109.02, Champaign County, Illinois",17019010902,17,019,010902,1400000US17019010902,"Census Tract 109.02, Champaign County, Illinois",3581,392,3528,395,53,59,17,26,0,12,17,26,0,12,1,3,0,12,1,3,0,12,35,50,0,12,0,12,35,50,0,12,0,12,0,12,0,12,2954,364,2936,364,18,27,17,26,1,3,(X),(X),98.5,1.6,1.5,1.6,0.5,0.7,0.0,0.9,0.5,0.7,0.0,0.9,0.0,0.1,0.0,0.9,0.0,0.1,0.0,0.9,1.0,1.4,0.0,0.9,0.0,0.9,1.0,1.4,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.9,(X),(X),99.4,0.9,0.6,0.9,0.6,0.9,0.0,0.1,3546,397,(X),(X),18,27,17,26,0,12,17,26,0,12,1,3,0,12,1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2954,364,(X),(X),18,27,17,26,1,3,99.0,1.4,(X),(X),34.0,46.9,100.0,71.9,-,**,100.0,71.9,-,**,100.0,100.0,-,**,100.0,100.0,-,**,0.0,50.1,-,**,-,**,0.0,50.1,-,**,-,**,-,**,-,**,100.0,1.1,(X),(X),100.0,69.9,100.0,71.9,100.0,100.0,35,50,(X),(X),35,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,50,0,12,0,12,35,50,0,12,0,12,0,12,0,12,0,12,(X),(X),0,12,0,12,0,12,1.0,1.4,(X),(X),66.0,46.9,0.0,71.9,-,**,0.0,71.9,-,**,0.0,100.0,-,**,0.0,100.0,-,**,100.0,50.1,-,**,-,**,100.0,50.1,-,**,-,**,-,**,-,**,0.0,1.1,(X),(X),0.0,69.9,0.0,71.9,0.0,100.0,
2021,S1601,Subject Table,ST,1400000US17019011001,"Census Tract 110.01, Champaign County, Illinois",17019011001,17,019,011001,1400000US17019011001,"Census Tract 110.01, Champaign County, Illinois",1973,412,1743,409,230,131,58,58,0,12,58,58,0,12,32,39,0,12,32,39,0,12,67,72,0,12,67,72,0,12,73,61,0,12,73,61,0,12,1626,334,1510,324,116,103,50,52,66,59,(X),(X),88.3,6.6,11.7,6.6,2.9,2.8,0.0,1.6,2.9,2.8,0.0,1.6,1.6,2.0,0.0,1.6,1.6,2.0,0.0,1.6,3.4,3.8,0.0,1.6,3.4,3.8,0.0,1.6,3.7,3.0,0.0,1.6,3.7,3.0,0.0,1.6,(X),(X),92.9,6.2,7.1,6.2,3.1,3.1,4.1,3.6,1962,412,(X),(X),219,131,58,58,0,12,58,58,0,12,21,33,0,12,21,33,0,12,67,72,0,12,67,72,0,12,73,61,0,12,73,61,0,12,1626,334,(X),(X),116,103,50,52,66,59,99.4,0.9,(X),(X),95.2,8.4,100.0,38.9,-,**,100.0,38.9,-,**,65.6,55.1,-,**,65.6,55.1,-,**,100.0,36.0,-,**,100.0,36.0,-,**,100.0,34.1,-,**,100.0,34.1,-,**,100.0,2.0,(X),(X),100.0,24.1,100.0,41.9,100.0,36.3,11,18,(X),(X),11,18,0,12,0,12,0,12,0,12,11,18,0,12,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,(X),(X),0,12,0,12,0,12,0.6,0.9,(X),(X),4.8,8.4,0.0,38.9,-,**,0.0,38.9,-,**,34.4,55.1,-,**,34.4,55.1,-,**,0.0,36.0,-,**,0.0,36.0,-,**,0.0,34.1,-,**,0.0,34.1,-,**,0.0,2.0,(X),(X),0.0,24.1,0.0,41.9,0.0,36.3,
