year,tract_geoid,display_area_label,primary_place,primary_zip,landmark_context_note,tract_number,tract_name_canonical,median_household_income,rank_group,metric,poverty_rate,unemployment_rate,pct_rent_burden_30_plus,pct_rent_burden_50_plus,pct_hh_income_under_25k,pct_bachelors_or_higher,pct_age_18_24,pct_family_households
2023,17019001203,Champaign — Senior-heavy residential area,Champaign,61821.0,Older age profile.,12.03,Census Tract 12.03,,bottom_10,pct_rent_burden_30_plus,,,24.32,,,,,
2023,17019010204,Rantoul — Mixed residential area,Rantoul,61866.0,General tract context note not flagged by the current rule set.,102.04,Census Tract 102.04,,bottom_10,pct_rent_burden_30_plus,,,24.63,,,,,
2023,17019005702,Census Tract 57.02 — Senior-heavy residential area,,61802.0,Older age profile.,57.02,Census Tract 57.02,,bottom_10,pct_rent_burden_30_plus,,,25.58,,,,,
2023,17019005402,Census Tract 54.02 — Senior-heavy residential area,,61802.0,Older age profile.,54.02,Census Tract 54.02,,bottom_10,pct_rent_burden_30_plus,,,26.63,,,,,
2023,17019010604,Census Tract 106.04 — Senior-heavy residential area,,61822.0,Older age profile.,106.04,Census Tract 106.04,,bottom_10,pct_rent_burden_30_plus,,,28.67,,,,,
2023,17019000800,Champaign — Mixed residential area,Champaign,61822.0,Renter-heavy housing profile.,8,Census Tract 8,,bottom_10,pct_rent_burden_30_plus,,,28.9,,,,,
2023,17019000902,Census Tract 9.02 — Family-oriented residential area,,61822.0,More households with children.,9.02,Census Tract 9.02,,bottom_10,pct_rent_burden_30_plus,,,28.94,,,,,
2023,17019011001,Champaign — Mixed residential area,Champaign,61820.0,Renter-heavy housing profile.,110.01,Census Tract 110.01,,bottom_10,pct_rent_burden_30_plus,,,30.58,,,,,
2023,17019005902,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.02,Census Tract 59.02,,top_10,pct_rent_burden_30_plus,,,65.21,,,,,
2023,17019005901,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.01,Census Tract 59.01,,top_10,pct_rent_burden_30_plus,,,63.36,,,,,
2023,17019011100,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,111,Census Tract 111,,top_10,pct_rent_burden_30_plus,,,61.96,,,,,
2023,17019000401,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.01,Census Tract 4.01,,top_10,pct_rent_burden_30_plus,,,61.06,,,,,
2023,17019000402,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.02,Census Tract 4.02,,top_10,pct_rent_burden_30_plus,,,60.67,,,,,
2023,17019005800,Urbana — Higher economic stress area,Urbana,61801.0,Higher poverty rate; more very-low-income households.,58,Census Tract 58,,top_10,pct_rent_burden_30_plus,,,60.46,,,,,
2023,17019000301,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.01,Census Tract 3.01,,top_10,pct_rent_burden_30_plus,,,60.05,,,,,
2023,17019010300,Rantoul — Family-oriented residential area,Rantoul,61866.0,Renter-heavy housing profile; higher poverty rate; more households with children.,103,Census Tract 103,,top_10,pct_rent_burden_30_plus,,,58.92,,,,,
2023,17019001201,Champaign — Mixed residential area,Champaign,61821.0,General tract context note not flagged by the current rule set.,12.01,Census Tract 12.01,,top_10,pct_rent_burden_30_plus,,,57.75,,,,,
2023,17019011002,Champaign — Higher-income residential area,Champaign,61820.0,General tract context note not flagged by the current rule set.,110.02,Census Tract 110.02,,top_10,pct_rent_burden_30_plus,,,55.83,,,,,
2023,17019001203,Champaign — Senior-heavy residential area,Champaign,61821.0,Older age profile.,12.03,Census Tract 12.03,,bottom_10,pct_rent_burden_50_plus,,,,3.9,,,,
2023,17019005402,Census Tract 54.02 — Senior-heavy residential area,,61802.0,Older age profile.,54.02,Census Tract 54.02,,bottom_10,pct_rent_burden_50_plus,,,,4.34,,,,
2023,17019001301,Champaign — Senior-heavy residential area,Champaign,61821.0,Older age profile.,13.01,Census Tract 13.01,,bottom_10,pct_rent_burden_50_plus,,,,4.43,,,,
2023,17019010500,Fisher — Family-oriented residential area,Fisher,61843.0,More households with children; older age profile.,105,Census Tract 105,,bottom_10,pct_rent_burden_50_plus,,,,6.21,,,,
2023,17019001206,Census Tract 12.06 — Senior-heavy residential area,,61822.0,Older age profile.,12.06,Census Tract 12.06,,bottom_10,pct_rent_burden_50_plus,,,,7.03,,,,
2023,17019010400,Census Tract 104 — Senior-heavy residential area,,61866.0,Older age profile.,104,Census Tract 104,,bottom_10,pct_rent_burden_50_plus,,,,7.53,,,,
2023,17019010701,St. Joseph — Family-oriented residential area,St. Joseph,61873.0,More households with children.,107.01,Census Tract 107.01,,bottom_10,pct_rent_burden_50_plus,,,,8.88,,,,
2023,17019010100,Census Tract 101 — Mixed residential area,,61866.0,General tract context note not flagged by the current rule set.,101,Census Tract 101,,bottom_10,pct_rent_burden_50_plus,,,,9.88,,,,
2023,17019010204,Rantoul — Mixed residential area,Rantoul,61866.0,General tract context note not flagged by the current rule set.,102.04,Census Tract 102.04,,bottom_10,pct_rent_burden_50_plus,,,,10.19,,,,
2023,17019010902,Census Tract 109.02 — Family-oriented residential area,,61872.0,More households with children; older age profile.,109.02,Census Tract 109.02,,bottom_10,pct_rent_burden_50_plus,,,,11.39,,,,
2023,17019005901,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.01,Census Tract 59.01,,top_10,pct_rent_burden_50_plus,,,,61.16,,,,
2023,17019000401,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.01,Census Tract 4.01,,top_10,pct_rent_burden_50_plus,,,,53.79,,,,
2023,17019000301,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.01,Census Tract 3.01,,top_10,pct_rent_burden_50_plus,,,,51.31,,,,
2023,17019000402,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.02,Census Tract 4.02,,top_10,pct_rent_burden_50_plus,,,,50.68,,,,
2023,17019005800,Urbana — Higher economic stress area,Urbana,61801.0,Higher poverty rate; more very-low-income households.,58,Census Tract 58,,top_10,pct_rent_burden_50_plus,,,,47.42,,,,
2023,17019005902,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.02,Census Tract 59.02,,top_10,pct_rent_burden_50_plus,,,,42.2,,,,
2023,17019000302,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.02,Census Tract 3.02,,top_10,pct_rent_burden_50_plus,,,,42.05,,,,
2023,17019000500,Champaign — Mixed residential area,Champaign,61820.0,More households with children.,5,Census Tract 5,,top_10,pct_rent_burden_50_plus,,,,38.85,,,,
2023,17019011100,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,111,Census Tract 111,,top_10,pct_rent_burden_50_plus,,,,36.11,,,,
2023,17019010601,Census Tract 106.01 — Family-oriented residential area,,61853.0,More households with children.,106.01,Census Tract 106.01,,top_10,pct_rent_burden_50_plus,,,,35.52,,,,
2023,17019010601,Census Tract 106.01 — Family-oriented residential area,,61853.0,More households with children.,106.01,Census Tract 106.01,,bottom_10,pct_hh_income_under_25k,,,,,3.3,,,
2023,17019001203,Champaign — Senior-heavy residential area,Champaign,61821.0,Older age profile.,12.03,Census Tract 12.03,,bottom_10,pct_hh_income_under_25k,,,,,3.7,,,
2023,17019001302,Savoy — Senior-heavy residential area,Savoy,61822.0,Older age profile.,13.02,Census Tract 13.02,,bottom_10,pct_hh_income_under_25k,,,,,4.3,,,
2023,17019001301,Champaign — Senior-heavy residential area,Champaign,61821.0,Older age profile.,13.01,Census Tract 13.01,,bottom_10,pct_hh_income_under_25k,,,,,4.8,,,
2023,17019010500,Fisher — Family-oriented residential area,Fisher,61843.0,More households with children; older age profile.,105,Census Tract 105,,bottom_10,pct_hh_income_under_25k,,,,,5.0,,,
2023,17019010902,Census Tract 109.02 — Family-oriented residential area,,61872.0,More households with children; older age profile.,109.02,Census Tract 109.02,,bottom_10,pct_hh_income_under_25k,,,,,5.8,,,
2023,17019010702,Census Tract 107.02 — Family-oriented residential area,,61873.0,More households with children.,107.02,Census Tract 107.02,,bottom_10,pct_hh_income_under_25k,,,,,6.0,,,
2023,17019005702,Census Tract 57.02 — Senior-heavy residential area,,61802.0,Older age profile.,57.02,Census Tract 57.02,,bottom_10,pct_hh_income_under_25k,,,,,7.0,,,
2023,17019005402,Census Tract 54.02 — Senior-heavy residential area,,61802.0,Older age profile.,54.02,Census Tract 54.02,,bottom_10,pct_hh_income_under_25k,,,,,8.9,,,
2023,17019010800,Census Tract 108 — Senior-heavy residential area,,61877.0,More households with children; older age profile.,108,Census Tract 108,,bottom_10,pct_hh_income_under_25k,,,,,9.2,,,
2023,17019000401,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.01,Census Tract 4.01,,top_10,pct_hh_income_under_25k,,,,,85.1,,,
2023,17019000301,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.01,Census Tract 3.01,,top_10,pct_hh_income_under_25k,,,,,80.7,,,
2023,17019005901,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.01,Census Tract 59.01,,top_10,pct_hh_income_under_25k,,,,,78.0,,,
2023,17019000402,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.02,Census Tract 4.02,,top_10,pct_hh_income_under_25k,,,,,76.2,,,
2023,17019005902,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.02,Census Tract 59.02,,top_10,pct_hh_income_under_25k,,,,,66.5,,,
2023,17019000302,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.02,Census Tract 3.02,,top_10,pct_hh_income_under_25k,,,,,62.3,,,
2023,17019011100,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,111,Census Tract 111,,top_10,pct_hh_income_under_25k,,,,,49.0,,,
2023,17019005300,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,53,Census Tract 53,,top_10,pct_hh_income_under_25k,,,,,46.8,,,
2023,17019000200,Champaign — Higher economic stress area,Champaign,61820.0,Higher poverty rate; more very-low-income households.,2,Census Tract 2,,top_10,pct_hh_income_under_25k,,,,,46.4,,,
2023,17019005401,Census Tract 54.01 — Mixed residential area,,61802.0,Renter-heavy housing profile; more very-low-income households.,54.01,Census Tract 54.01,,top_10,pct_hh_income_under_25k,,,,,33.9,,,
2023,17019000700,Champaign — Mixed residential area,Champaign,61820.0,General tract context note not flagged by the current rule set.,7,Census Tract 7,,bottom_10,pct_bachelors_or_higher,,,,,,9.1,,
2023,17019010300,Rantoul — Family-oriented residential area,Rantoul,61866.0,Renter-heavy housing profile; higher poverty rate; more households with children.,103,Census Tract 103,,bottom_10,pct_bachelors_or_higher,,,,,,10.4,,
2023,17019010100,Census Tract 101 — Mixed residential area,,61866.0,General tract context note not flagged by the current rule set.,101,Census Tract 101,,bottom_10,pct_bachelors_or_higher,,,,,,11.7,,
2023,17019010204,Rantoul — Mixed residential area,Rantoul,61866.0,General tract context note not flagged by the current rule set.,102.04,Census Tract 102.04,,bottom_10,pct_bachelors_or_higher,,,,,,12.8,,
2023,17019000901,Champaign — Family-oriented residential area,Champaign,61821.0,More very-low-income households; more households with children.,9.01,Census Tract 9.01,,bottom_10,pct_bachelors_or_higher,,,,,,17.8,,
2023,17019010400,Census Tract 104 — Senior-heavy residential area,,61866.0,Older age profile.,104,Census Tract 104,,bottom_10,pct_bachelors_or_higher,,,,,,19.3,,
2023,17019000200,Champaign — Higher economic stress area,Champaign,61820.0,Higher poverty rate; more very-low-income households.,2,Census Tract 2,,bottom_10,pct_bachelors_or_higher,,,,,,23.0,,
2023,17019005402,Census Tract 54.02 — Senior-heavy residential area,,61802.0,Older age profile.,54.02,Census Tract 54.02,,bottom_10,pct_bachelors_or_higher,,,,,,24.2,,
2023,17019010800,Census Tract 108 — Senior-heavy residential area,,61877.0,More households with children; older age profile.,108,Census Tract 108,,bottom_10,pct_bachelors_or_higher,,,,,,24.2,,
2023,17019010702,Census Tract 107.02 — Family-oriented residential area,,61873.0,More households with children.,107.02,Census Tract 107.02,,bottom_10,pct_bachelors_or_higher,,,,,,28.8,,
2023,17019006000,Census Tract 60 — Student-dense area,,61802.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,60,Census Tract 60,,top_10,pct_bachelors_or_higher,,,,,,86.3,,
2023,17019000402,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.02,Census Tract 4.02,,top_10,pct_bachelors_or_higher,,,,,,85.4,,
2023,17019005800,Urbana — Higher economic stress area,Urbana,61801.0,Higher poverty rate; more very-low-income households.,58,Census Tract 58,,top_10,pct_bachelors_or_higher,,,,,,84.3,,
2023,17019000401,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.01,Census Tract 4.01,,top_10,pct_bachelors_or_higher,,,,,,77.9,,
2023,17019001204,Champaign — Family-oriented residential area,Champaign,61822.0,More households with children; older age profile.,12.04,Census Tract 12.04,,top_10,pct_bachelors_or_higher,,,,,,77.3,,
2023,17019011100,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,111,Census Tract 111,,top_10,pct_bachelors_or_higher,,,,,,76.3,,
2023,17019000302,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.02,Census Tract 3.02,,top_10,pct_bachelors_or_higher,,,,,,74.8,,
2023,17019011002,Champaign — Higher-income residential area,Champaign,61820.0,General tract context note not flagged by the current rule set.,110.02,Census Tract 110.02,,top_10,pct_bachelors_or_higher,,,,,,73.9,,
2023,17019000500,Champaign — Mixed residential area,Champaign,61820.0,More households with children.,5,Census Tract 5,,top_10,pct_bachelors_or_higher,,,,,,72.9,,
2023,17019005901,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.01,Census Tract 59.01,,top_10,pct_bachelors_or_higher,,,,,,72.4,,
2023,17019005702,Census Tract 57.02 — Senior-heavy residential area,,61802.0,Older age profile.,57.02,Census Tract 57.02,,bottom_10,pct_age_18_24,,,,,,,1.3,
2023,17019001204,Champaign — Family-oriented residential area,Champaign,61822.0,More households with children; older age profile.,12.04,Census Tract 12.04,,bottom_10,pct_age_18_24,,,,,,,4.4,
2023,17019001206,Census Tract 12.06 — Senior-heavy residential area,,61822.0,Older age profile.,12.06,Census Tract 12.06,,bottom_10,pct_age_18_24,,,,,,,4.8,
2023,17019001203,Champaign — Senior-heavy residential area,Champaign,61821.0,Older age profile.,12.03,Census Tract 12.03,,bottom_10,pct_age_18_24,,,,,,,4.8,
2023,17019010500,Fisher — Family-oriented residential area,Fisher,61843.0,More households with children; older age profile.,105,Census Tract 105,,bottom_10,pct_age_18_24,,,,,,,5.1,
2023,17019010604,Census Tract 106.04 — Senior-heavy residential area,,61822.0,Older age profile.,106.04,Census Tract 106.04,,bottom_10,pct_age_18_24,,,,,,,5.8,
2023,17019010601,Census Tract 106.01 — Family-oriented residential area,,61853.0,More households with children.,106.01,Census Tract 106.01,,bottom_10,pct_age_18_24,,,,,,,6.1,
2023,17019001302,Savoy — Senior-heavy residential area,Savoy,61822.0,Older age profile.,13.02,Census Tract 13.02,,bottom_10,pct_age_18_24,,,,,,,6.4,
2023,17019010100,Census Tract 101 — Mixed residential area,,61866.0,General tract context note not flagged by the current rule set.,101,Census Tract 101,,bottom_10,pct_age_18_24,,,,,,,6.7,
2023,17019010400,Census Tract 104 — Senior-heavy residential area,,61866.0,Older age profile.,104,Census Tract 104,,bottom_10,pct_age_18_24,,,,,,,6.9,
2023,17019000401,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.01,Census Tract 4.01,,top_10,pct_age_18_24,,,,,,,96.7,
2023,17019000402,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.02,Census Tract 4.02,,top_10,pct_age_18_24,,,,,,,93.2,
2023,17019005901,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.01,Census Tract 59.01,,top_10,pct_age_18_24,,,,,,,88.2,
2023,17019000301,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.01,Census Tract 3.01,,top_10,pct_age_18_24,,,,,,,87.2,
2023,17019005902,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.02,Census Tract 59.02,,top_10,pct_age_18_24,,,,,,,84.3,
2023,17019000302,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.02,Census Tract 3.02,,top_10,pct_age_18_24,,,,,,,68.8,
2023,17019006000,Census Tract 60 — Student-dense area,,61802.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,60,Census Tract 60,,top_10,pct_age_18_24,,,,,,,66.0,
2023,17019005300,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,53,Census Tract 53,,top_10,pct_age_18_24,,,,,,,49.6,
2023,17019011100,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,111,Census Tract 111,,top_10,pct_age_18_24,,,,,,,48.5,
2023,17019001400,Census Tract 14 — Family-oriented residential area,,61874.0,Higher student concentration; more households with children.,14,Census Tract 14,,top_10,pct_age_18_24,,,,,,,43.6,
2023,17019000401,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.01,Census Tract 4.01,,bottom_10,pct_family_households,,,,,,,,0.0
2023,17019000302,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.02,Census Tract 3.02,,bottom_10,pct_family_households,,,,,,,,1.09
2023,17019000402,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.02,Census Tract 4.02,,bottom_10,pct_family_households,,,,,,,,3.16
2023,17019000301,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.01,Census Tract 3.01,,bottom_10,pct_family_households,,,,,,,,4.33
2023,17019011100,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,111,Census Tract 111,,bottom_10,pct_family_households,,,,,,,,9.06
2023,17019005902,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.02,Census Tract 59.02,,bottom_10,pct_family_households,,,,,,,,10.05
2023,17019011001,Champaign — Mixed residential area,Champaign,61820.0,Renter-heavy housing profile.,110.01,Census Tract 110.01,,bottom_10,pct_family_households,,,,,,,,18.32
2023,17019005300,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,53,Census Tract 53,,bottom_10,pct_family_households,,,,,,,,18.8
2023,17019005901,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.01,Census Tract 59.01,,bottom_10,pct_family_households,,,,,,,,22.72
2023,17019005401,Census Tract 54.01 — Mixed residential area,,61802.0,Renter-heavy housing profile; more very-low-income households.,54.01,Census Tract 54.01,,bottom_10,pct_family_households,,,,,,,,31.69
2023,17019010601,Census Tract 106.01 — Family-oriented residential area,,61853.0,More households with children.,106.01,Census Tract 106.01,,top_10,pct_family_households,,,,,,,,86.86
2023,17019010500,Fisher — Family-oriented residential area,Fisher,61843.0,More households with children; older age profile.,105,Census Tract 105,,top_10,pct_family_households,,,,,,,,86.52
2023,17019010603,Mahomet — Family-oriented residential area,Mahomet,61853.0,More households with children.,106.03,Census Tract 106.03,,top_10,pct_family_households,,,,,,,,76.43
2023,17019010702,Census Tract 107.02 — Family-oriented residential area,,61873.0,More households with children.,107.02,Census Tract 107.02,,top_10,pct_family_households,,,,,,,,74.57
2023,17019010902,Census Tract 109.02 — Family-oriented residential area,,61872.0,More households with children; older age profile.,109.02,Census Tract 109.02,,top_10,pct_family_households,,,,,,,,73.87
2023,17019001204,Champaign — Family-oriented residential area,Champaign,61822.0,More households with children; older age profile.,12.04,Census Tract 12.04,,top_10,pct_family_households,,,,,,,,71.06
2023,17019010800,Census Tract 108 — Senior-heavy residential area,,61877.0,More households with children; older age profile.,108,Census Tract 108,,top_10,pct_family_households,,,,,,,,69.72
2023,17019001205,Champaign — Family-oriented residential area,Champaign,61822.0,More households with children.,12.05,Census Tract 12.05,,top_10,pct_family_households,,,,,,,,69.34
2023,17019010901,Census Tract 109.01 — Family-oriented residential area,,61880.0,More households with children.,109.01,Census Tract 109.01,,top_10,pct_family_households,,,,,,,,67.26
2023,17019010300,Rantoul — Family-oriented residential area,Rantoul,61866.0,Renter-heavy housing profile; higher poverty rate; more households with children.,103,Census Tract 103,,top_10,pct_family_households,,,,,,,,66.78
