year,tract_geoid,source_table,metric_group,metric_name,metric_kind,metric_value,geo_id,name,statefp,countyfp,tractce,created_at,tract_number,tract_name_canonical,tract_name_latest,county_name,state_name,year_count,is_stable_all_4_years,year_label,acs_dataset,acs_period
2019,17019000200,S0101,age,s0101_c01_013m,derived,27.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_014e,derived,105.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_014m,derived,65.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_015e,derived,37.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_015m,derived,36.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_016e,derived,26.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_016m,derived,21.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_017e,derived,93.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_017m,derived,42.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_018e,derived,4.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_018m,derived,10.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_019e,derived,40.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_019m,derived,31.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_020e,derived,285.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_020m,derived,94.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_021e,derived,60.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_021m,derived,50.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_022e,derived,517.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_022m,derived,150.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_023e,derived,325.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_023m,derived,127.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_024e,derived,885.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
