year,tract_geoid,display_area_label,raw_metric_value,z_score,directed_component,metric
2021,17019005601,Urbana — Mixed residential area,10.2,1.4504053345086625,1.232844534332363,unemployment_rate
2021,17019005602,Census Tract 56.02 — Senior-heavy residential area,0.6,-1.2347966668637431,-1.0495771668341816,unemployment_rate
2021,17019005701,Urbana — Senior-heavy residential area,11.2,1.7301138763182882,1.470596794870545,unemployment_rate
2021,17019005702,Census Tract 57.02 — Senior-heavy residential area,0.0,-1.4026217919495183,-1.1922285231570906,unemployment_rate
2021,17019005800,Urbana — Higher economic stress area,3.6,-0.3956710414348662,-0.33632038521963625,unemployment_rate
2021,17019005901,Urbana — Student-dense area,4.9,-0.03204993708235285,-0.027242446519999918,unemployment_rate
2021,17019005902,Urbana — Student-dense area,1.8,-0.8991464166921923,-0.7642744541883635,unemployment_rate
2021,17019006000,Census Tract 60 — Student-dense area,4.2,-0.22784591634909082,-0.19366902889672719,unemployment_rate
2021,17019010100,Census Tract 101 — Mixed residential area,1.0,-1.1229132501398928,-0.9544762626189089,unemployment_rate
2021,17019010204,Rantoul — Mixed residential area,7.0,0.5553380007178608,0.4720373006101816,unemployment_rate
2021,17019010300,Rantoul — Family-oriented residential area,9.4,1.2266385010609624,1.042642725901818,unemployment_rate
2021,17019010400,Census Tract 104 — Senior-heavy residential area,4.3,-0.19987506216812836,-0.16989380284290911,unemployment_rate
2021,17019010500,Fisher — Family-oriented residential area,1.9,-0.8711755625112297,-0.7404992281345453,unemployment_rate
2021,17019010601,Census Tract 106.01 — Family-oriented residential area,1.9,-0.8711755625112297,-0.7404992281345453,unemployment_rate
2021,17019010603,Mahomet — Family-oriented residential area,2.4,-0.7313212916064169,-0.6216230978654543,unemployment_rate
2021,17019010604,Census Tract 106.04 — Senior-heavy residential area,2.8,-0.6194378748825667,-0.5265221936501817,unemployment_rate
2021,17019010701,St. Joseph — Family-oriented residential area,1.8,-0.8991464166921923,-0.7642744541883635,unemployment_rate
2021,17019010702,Census Tract 107.02 — Family-oriented residential area,7.4,0.6672214174417112,0.5671382048254545,unemployment_rate
2021,17019010800,Census Tract 108 — Senior-heavy residential area,3.0,-0.5634961665206416,-0.47897174154254535,unemployment_rate
2021,17019010901,Census Tract 109.01 — Family-oriented residential area,0.9,-1.1508841043208553,-0.9782514886727269,unemployment_rate
2021,17019010902,Census Tract 109.02 — Family-oriented residential area,15.5,2.9328606060996782,2.4929315151847264,unemployment_rate
2021,17019011001,Champaign — Mixed residential area,4.9,-0.03204993708235285,-0.027242446519999918,unemployment_rate
2021,17019011002,Champaign — Higher-income residential area,4.3,-0.19987506216812836,-0.16989380284290911,unemployment_rate
2021,17019011100,Urbana — Student-dense area,7.2,0.6112797090797859,0.519587752717818,unemployment_rate
2022,17019000200,Champaign — Higher economic stress area,9.7,1.4109482215128708,1.1993059882859403,unemployment_rate
2022,17019000301,Champaign — Student-dense area,10.7,1.69360896705802,1.439567621999317,unemployment_rate
2022,17019000302,Champaign — Student-dense area,1.6,-0.8786038174028393,-0.7468132447924134,unemployment_rate
2022,17019000401,Champaign — Student-dense area,4.5,-0.05888765532190605,-0.05005450702362014,unemployment_rate
2022,17019000402,Champaign — Student-dense area,3.4,-0.3698144754215704,-0.31434230410833486,unemployment_rate
2022,17019000500,Champaign — Mixed residential area,3.3,-0.39808054997608544,-0.33836846747967264,unemployment_rate
2022,17019000700,Champaign — Mixed residential area,12.0,2.061067936266715,1.7519077458267076,unemployment_rate
2022,17019000800,Champaign — Mixed residential area,4.6,-0.030621580767391205,-0.026028343652282522,unemployment_rate
2022,17019000901,Champaign — Family-oriented residential area,8.5,1.0717553268586917,0.9109920278298879,unemployment_rate
2022,17019000902,Census Tract 9.02 — Family-oriented residential area,5.1,0.1107087920051835,0.09410247320440598,unemployment_rate
2022,17019001000,Champaign — Mixed residential area,4.0,-0.20021802809448075,-0.17018532388030863,unemployment_rate
2022,17019001100,Champaign — Senior-heavy residential area,1.3,-0.9634020410663843,-0.8188917349064266,unemployment_rate
2022,17019001201,Champaign — Mixed residential area,7.0,0.6477642085409675,0.5505995772598223,unemployment_rate
2022,17019001203,Champaign — Senior-heavy residential area,2.6,-0.5959430718576899,-0.5065516110790365,unemployment_rate
2022,17019001204,Champaign — Family-oriented residential area,6.6,0.5346999103229076,0.4544949237744715,unemployment_rate
2022,17019001205,Champaign — Family-oriented residential area,1.6,-0.8786038174028393,-0.7468132447924134,unemployment_rate
2022,17019001206,Census Tract 12.06 — Senior-heavy residential area,1.4,-0.9351359665118693,-0.7948655715350889,unemployment_rate
2022,17019001301,Champaign — Senior-heavy residential area,6.8,0.5912320594319376,0.5025472505171469,unemployment_rate
2022,17019001302,Savoy — Senior-heavy residential area,0.0,-1.3308610102750784,-1.1312318587338166,unemployment_rate
2022,17019001400,Census Tract 14 — Family-oriented residential area,1.6,-0.8786038174028393,-0.7468132447924134,unemployment_rate
2022,17019005300,Urbana — Student-dense area,7.5,0.7890945813135423,0.6707303941165109,unemployment_rate
2022,17019005401,Census Tract 54.01 — Mixed residential area,9.2,1.269617848740296,1.0791751714292517,unemployment_rate
2022,17019005402,Census Tract 54.02 — Senior-heavy residential area,8.6,1.1000214014132066,0.9350181912012255,unemployment_rate
2022,17019005500,Urbana — Senior-heavy residential area,3.1,-0.4546126990851152,-0.38642079422234793,unemployment_rate
2022,17019005601,Urbana — Mixed residential area,8.3,1.015223177749662,0.8629397010872127,unemployment_rate
2022,17019005602,Census Tract 56.02 — Senior-heavy residential area,2.7,-0.567676997303175,-0.48252544770769873,unemployment_rate
2022,17019005701,Urbana — Senior-heavy residential area,10.9,1.7501411161670504,1.4876199487419928,unemployment_rate
2022,17019005702,Census Tract 57.02 — Senior-heavy residential area,0.0,-1.3308610102750784,-1.1312318587338166,unemployment_rate
2022,17019005800,Urbana — Higher economic stress area,4.0,-0.20021802809448075,-0.17018532388030863,unemployment_rate
2022,17019005901,Urbana — Student-dense area,4.8,0.02591056834163873,0.02202398309039292,unemployment_rate
2022,17019005902,Urbana — Student-dense area,2.7,-0.567676997303175,-0.48252544770769873,unemployment_rate
2022,17019006000,Census Tract 60 — Student-dense area,5.7,0.2803052393322733,0.2382594534324323,unemployment_rate
2022,17019010100,Census Tract 101 — Mixed residential area,1.1,-1.019934190175414,-0.8669440616491019,unemployment_rate
2022,17019010204,Rantoul — Mixed residential area,5.4,0.19550701566872855,0.16618096331841925,unemployment_rate
2022,17019010300,Rantoul — Family-oriented residential area,11.0,1.7784071907215653,1.5116461121133304,unemployment_rate
2022,17019010400,Census Tract 104 — Senior-heavy residential area,3.4,-0.3698144754215704,-0.31434230410833486,unemployment_rate
2022,17019010500,Fisher — Family-oriented residential area,2.5,-0.6242091464122049,-0.5305777744503741,unemployment_rate
2022,17019010601,Census Tract 106.01 — Family-oriented residential area,0.3,-1.2460627866115337,-1.0591533686198036,unemployment_rate
2022,17019010603,Mahomet — Family-oriented residential area,3.4,-0.3698144754215704,-0.31434230410833486,unemployment_rate
2022,17019010604,Census Tract 106.04 — Senior-heavy residential area,1.2,-0.9916681156208991,-0.8429178982777642,unemployment_rate
2022,17019010701,St. Joseph — Family-oriented residential area,0.7,-1.1329984883934738,-0.9630487151344528,unemployment_rate
2022,17019010702,Census Tract 107.02 — Family-oriented residential area,9.5,1.3544160724038412,1.151253661543265,unemployment_rate
2022,17019010800,Census Tract 108 — Senior-heavy residential area,3.2,-0.42634662453060024,-0.3623946308510102,unemployment_rate
2022,17019010901,Census Tract 109.01 — Family-oriented residential area,1.1,-1.019934190175414,-0.8669440616491019,unemployment_rate
2022,17019010902,Census Tract 109.02 — Family-oriented residential area,12.8,2.2871965327028345,1.9441170527974092,unemployment_rate
2022,17019011001,Champaign — Mixed residential area,3.5,-0.34154840086705546,-0.29031614073699713,unemployment_rate
2022,17019011002,Champaign — Higher-income residential area,0.8,-1.104732413838959,-0.9390225517631151,unemployment_rate
2022,17019011100,Urbana — Student-dense area,2.3,-0.6807412955212349,-0.5786301011930496,unemployment_rate
2023,17019000200,Champaign — Higher economic stress area,10.5,1.8690381125860414,1.588682395698135,unemployment_rate
2023,17019000301,Champaign — Student-dense area,11.5,2.1752286566274406,1.8489443581333245,unemployment_rate
2023,17019000302,Champaign — Student-dense area,1.8,-0.7948196205741322,-0.6755966774880124,unemployment_rate
2023,17019000401,Champaign — Student-dense area,4.3,-0.02934326047063406,-0.024941771400038948,unemployment_rate
2023,17019000402,Champaign — Student-dense area,1.6,-0.856057729382412,-0.7276490699750502,unemployment_rate
2023,17019000500,Champaign — Mixed residential area,1.9,-0.7642005661699923,-0.6495704812444935,unemployment_rate
2023,17019000700,Champaign — Mixed residential area,6.4,0.6136568820163045,0.5216083497138588,unemployment_rate
2023,17019000800,Champaign — Mixed residential area,5.2,0.2462282291666254,0.20929399479163158,unemployment_rate
2023,17019000901,Champaign — Family-oriented residential area,3.4,-0.3049147501078934,-0.25917753759170936,unemployment_rate
2023,17019000902,Census Tract 9.02 — Family-oriented residential area,7.4,0.9198474260577039,0.7818703121490482,unemployment_rate
2023,17019001000,Champaign — Mixed residential area,1.0,-1.0397720558072516,-0.8838062474361639,unemployment_rate
2023,17019001100,Champaign — Senior-heavy residential area,3.0,-0.42739096772445306,-0.3632823225657851,unemployment_rate
2023,17019001201,Champaign — Mixed residential area,7.4,0.9198474260577039,0.7818703121490482,unemployment_rate
2023,17019001203,Champaign — Senior-heavy residential area,2.7,-0.5192481309368728,-0.4413609112963419,unemployment_rate
2023,17019001204,Champaign — Family-oriented residential area,5.0,0.18499012035834547,0.15724160230459364,unemployment_rate
2023,17019001205,Champaign — Family-oriented residential area,1.1,-1.0091530014031116,-0.8577800511926448,unemployment_rate
2023,17019001206,Census Tract 12.06 — Senior-heavy residential area,1.1,-1.0091530014031116,-0.8577800511926448,unemployment_rate
2023,17019001301,Champaign — Senior-heavy residential area,6.1,0.5217997188038845,0.4435297609833018,unemployment_rate
2023,17019001302,Savoy — Senior-heavy residential area,0.5,-1.1928673278279511,-1.0139372286537585,unemployment_rate
2023,17019001400,Census Tract 14 — Family-oriented residential area,0.9,-1.0703911102113914,-0.9098324436796827,unemployment_rate
2023,17019005300,Urbana — Student-dense area,10.4,1.8384190581819015,1.5626561994546162,unemployment_rate
2023,17019005401,Census Tract 54.01 — Mixed residential area,6.3,0.5830378276121645,0.4955821534703398,unemployment_rate
2023,17019005402,Census Tract 54.02 — Senior-heavy residential area,7.7,1.0117045892701235,0.859948900879605,unemployment_rate
2023,17019005500,Urbana — Senior-heavy residential area,2.0,-0.7335815117658523,-0.6235442850009745,unemployment_rate
2023,17019005601,Urbana — Mixed residential area,6.3,0.5830378276121645,0.4955821534703398,unemployment_rate
2023,17019005602,Census Tract 56.02 — Senior-heavy residential area,3.7,-0.21305758689547352,-0.1810989488611525,unemployment_rate
2023,17019005701,Urbana — Senior-heavy residential area,13.2,2.6957525814978194,2.291389694273146,unemployment_rate
2023,17019005702,Census Tract 57.02 — Senior-heavy residential area,0.9,-1.0703911102113914,-0.9098324436796827,unemployment_rate
2023,17019005800,Urbana — Higher economic stress area,4.3,-0.02934326047063406,-0.024941771400038948,unemployment_rate
2023,17019005901,Urbana — Student-dense area,4.8,0.12375201155006557,0.10518920981755574,unemployment_rate
2023,17019005902,Urbana — Student-dense area,3.2,-0.36615285891617316,-0.31122993007874716,unemployment_rate
2023,17019006000,Census Tract 60 — Student-dense area,3.2,-0.36615285891617316,-0.31122993007874716,unemployment_rate
2023,17019010100,Census Tract 101 — Mixed residential area,1.1,-1.0091530014031116,-0.8577800511926448,unemployment_rate
2023,17019010204,Rantoul — Mixed residential area,3.5,-0.2742956957037534,-0.23315134134819038,unemployment_rate
2023,17019010300,Rantoul — Family-oriented residential area,7.8,1.0423236436742633,0.8859750971231238,unemployment_rate
2023,17019010400,Census Tract 104 — Senior-heavy residential area,3.4,-0.3049147501078934,-0.25917753759170936,unemployment_rate
2023,17019010500,Fisher — Family-oriented residential area,1.7,-0.8254386749782721,-0.7016228737315312,unemployment_rate
2023,17019010601,Census Tract 106.01 — Family-oriented residential area,2.5,-0.5804862397451527,-0.4934133037833798,unemployment_rate
2023,17019010603,Mahomet — Family-oriented residential area,5.0,0.18499012035834547,0.15724160230459364,unemployment_rate
2023,17019010604,Census Tract 106.04 — Senior-heavy residential area,1.3,-0.9479148925948319,-0.805727658705607,unemployment_rate
2023,17019010701,St. Joseph — Family-oriented residential area,0.7,-1.1316292190196713,-0.9618848361667206,unemployment_rate
2023,17019010702,Census Tract 107.02 — Family-oriented residential area,9.1,1.4403713509280824,1.22431564828887,unemployment_rate
2023,17019010800,Census Tract 108 — Senior-heavy residential area,4.2,-0.05996231487477388,-0.0509679676435578,unemployment_rate
2023,17019010901,Census Tract 109.01 — Family-oriented residential area,2.4,-0.6111052941492926,-0.5194395000268986,unemployment_rate
2023,17019010902,Census Tract 109.02 — Family-oriented residential area,10.4,1.8384190581819015,1.5626561994546162,unemployment_rate
2023,17019011001,Champaign — Mixed residential area,6.4,0.6136568820163045,0.5216083497138588,unemployment_rate
2023,17019011002,Champaign — Higher-income residential area,0.0,-1.3459625998486509,-1.1440682098713533,unemployment_rate
2023,17019011100,Urbana — Student-dense area,2.7,-0.5192481309368728,-0.4413609112963419,unemployment_rate
2019,17019000200,Champaign — Higher economic stress area,54.91,0.8626953205904305,0.7764257885313874,pct_rent_burden_30_plus
2019,17019000301,Champaign — Student-dense area,62.82,1.5932531679511257,1.4339278511560132,pct_rent_burden_30_plus
2019,17019000302,Champaign — Student-dense area,51.83,0.5782303180783017,0.5204072862704716,pct_rent_burden_30_plus
2019,17019000401,Champaign — Student-dense area,54.38,0.8137451740542531,0.7323706566488277,pct_rent_burden_30_plus
2019,17019000402,Champaign — Student-dense area,61.32,1.454715017377037,1.3092435156393332,pct_rent_burden_30_plus
